ProductSubcategoryName,ProductCategoryName,ProductName,ProfitAmount,SaleAmount,SalesQuantity,ArticleKey
CUSTODE ARRIERE DROIT PRIVACY (NOIR) CLASSE V W447 14-  5382RYPM5RQOW1,DIVERS,DIVERS,100.0,75.0,0.0,6474
VITRE MILIEU ARRIERE DROIT VERT TRANSPORTER T4 90-03  8537RGNV3RD,DIVERS,DIVERS,100.0,37.5,0.0,6475
LUNETTE PRIVACY CLASSE V W447 14-  5382BYPM,DIVERS,DIVERS,100.0,91.66666666666667,0.0,6476
LUNETTE VERT SKODA FABIA 3 ET 5 PORTES 99-07  7808BGSHW,DIVERS,DIVERS,100.0,58.333333333333336,0.0,6477
LUNETTE VERT 106 BRANCHEMENT HAUT95-96  6520BGNH1U,DIVERS,DIVERS,100.0,48.333333333333336,0.0,6478
LUNETTE VERT MCC SMART 98-07  5350BGNHW,DIVERS,DIVERS,100.0,91.66666666666667,0.0,6479
Pare-brise bleu dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,274.925,0.0,6480
PARE-BRISE,MERCEDES,DIVERS,0.0,204.61666666666667,0.0,6481
JOINT INF PARE-BRISE,TOYOTA,DIVERS,0.0,24.733333333333334,0.0,6482
PARE-BRISE V (SYS.PRECOLLISION),TOYOTA,DIVERS,0.0,394.4916666666667,0.0,6483
Enjoliveur pare-brise,PILKINGTON (EUROCODE),DIVERS,0.0,62.66666666666667,0.0,6484
Pare-brise vert dégradé bleu,PILKINGTON (EUROCODE),DIVERS,0.0,399.69166666666666,0.0,6485
PARE-BRISE V,OPEL,DIVERS,0.0,396.40000000000003,0.0,6486
PARE-BRISE V ATHERMIQUE (+ENJ+CAL/POUR 1.6HDI&1.6I),CITROEN,DIVERS,0.0,592.7666666666668,0.0,6487
PARE-BRISE V (N° FABRICATION:F/R/K),RENAULT,DIVERS,0.0,351.78333333333336,2.0,6488
GLACE MOBILE V PTE AVG (FABRICATION JAPON),TOYOTA,DIVERS,0.0,124.4,0.0,6489
GLACE FIXE V CUSTODE D (YC ENJOL.CHROME),PEUGEOT,DIVERS,0.0,216.46666666666667,0.0,6490
PARE-BRISE V DEGRADE CAPTEUR PLUIE (YC CALES/SYS.CHANG-VOIE),HYUNDAI,DIVERS,0.0,462.24166666666673,0.0,6491
PARE-BRISE V CAPTEUR PLUIE (+ENJ+JT/CAMERA/TETE-HAUTE),TOYOTA,DIVERS,0.0,581.2083333333334,0.0,6492
CABLE DE FREIN A  MAIN ,DIVERS,DIVERS,100.0,97.22225,0.0,6493
MAIN D'OEUVRE POSE CABLE FREIN A MAIN ,DIVERS,DIVERS,100.0,76.38891666666667,0.0,6494
PARE-BRISE V CAPTEUR PLUIE (CHGMT-VOIE/RECON-PANNEAU),MERCEDES,DIVERS,0.0,291.03333333333336,0.0,6495
DEFLECTEUR AVANT DROIT VERT PEUGEOT 308 5P BREAK 07-13   6554RGSH5FVZ,DIVERS,DIVERS,100.0,58.333333333333336,0.0,6496
DEFLECTEUR AVANT DROIT VERT BERLINGO 3/RIFTER/COMBO 18- 2763RGSH5FVWZ,DIVERS,DIVERS,100.0,83.33333333333334,0.0,6497
DEFLECTEUR AVANT DROIT VERT SPRINTER W910 18- 5447RGSV3FV,DIVERS,DIVERS,100.0,25.0,0.0,6498
DEFLECTEUR AVANT GAUCHE VERT SCENIC 3 09-16 7280LGSM5FV,DIVERS,DIVERS,100.0,26.666666666666668,0.0,6499
DEFLECTEUR ARRIERE GAUCHE VERT DACIA SANDERO 08-  7276LGSH5RV,DIVERS,DIVERS,100.0,20.833333333333336,0.0,6500
DEFLECTEUR ARRIERE DROIT VERT FONCEE MEGANE 3 5P 08-15  7279RGPH5RV,DIVERS,DIVERS,100.0,26.666666666666668,0.0,6501
DEFLECTEUR AVANT GAUCHE VERT CITROEN C4 II 10-18 2746LGSH5FVWZ,DIVERS,DIVERS,100.0,56.66666666666667,0.0,6502
VITRE MOBILE AVANT GAUCHE VERT RENAULT CLIO 4 4 ET 5 PORTES ET BREAK 12- 7290LGSH5FD,DIVERS,DIVERS,100.0,26.666666666666668,0.0,6503
VITRE MOBILE AVANT GAUCHE VERT TOURAN 03-15 8577LGSV5FD,DIVERS,DIVERS,100.0,19.166666666666668,0.0,6504
VITRE MOBILE AVANT GAUCHE VERT PEUGEOT 308 5P 13- 6570LGSH5FD,DIVERS,DIVERS,100.0,21.666666666666668,0.0,6505
VITRE MOBILE AVANT DROIT VERT VOLKSWAGEN POLO 5P 09-17 8603RGSH5FD,DIVERS,DIVERS,100.0,21.666666666666668,0.0,6506
VITRE MOBILE AVANT GAUCHE VERT CITROEN C2 03-08  2731LGSH3FD,DIVERS,DIVERS,100.0,26.666666666666668,0.0,6507
VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN TOURAN II15- 8630LGSM5FD,DIVERS,DIVERS,100.0,18.333333333333336,0.0,6508
VITRE MOBILE AVANT DROIT VERT CITROEN C4 II 10-18 2746RGSH5FD,DIVERS,DIVERS,100.0,26.666666666666668,0.0,6509
VITRE MOBILE AVANT GAUCHE VERT RENAULT MEGANE IV 16- 7302LGSH5FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6510
VITRE MOBILE AVANT DROIT VERT RENAULT ESPACE IV02-14 7251RGSV5FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6511
VITRE MOBILE AVD CLIO IV 2790RGSH5FVW,DIVERS,DIVERS,100.0,49.16666666666667,0.0,6512
VITRE MOBILE AVG CLIO IV 2790LGSH5FVW,DIVERS,DIVERS,100.0,49.16666666666667,0.0,6513
DEFLECTEUR AVD + MAIN D'OEUVRE ,DIVERS,DIVERS,100.0,152.77775000000003,0.0,6514
CUSTODE AVANT DROIT TEINTÉ VERT IVECO DAILY III 14- 3771RGSV2FQ,DIVERS,DIVERS,100.0,41.66666666666667,0.0,6515
DEFLECTEUR AVANT GAUCHE VERT SPRINTER W910 18- 5447LGSV3FV,DIVERS,DIVERS,100.0,25.0,0.0,6516
DEFLECTEUR AVANT DROIT CLAIR SPRINTER ET VW CRAFTER 06-18 5439RCLV3FV,DIVERS,DIVERS,100.0,25.0,0.0,6517
DEFLECTEUR AVANT GAUCHE VERT SPRINTER PETIT ET GRAND MODELE95-06 5426LGNV2FV,DIVERS,DIVERS,100.0,20.833333333333336,0.0,6518
DEFLECTEUR AVANT DROIT VERT BOXER/JUMPER 94-06 6523RGNV2FV,DIVERS,DIVERS,100.0,15.0,0.0,6519
DEFLECTEUR AVANT DROITE + MAIN D'OEUVRE,DIVERS,DIVERS,100.0,201.38891666666666,0.0,6520
DEFLECTEUR AVANT GAUCHE VERT VOLKSWAGEN CRAFTER 17- 8635LGSV2FV,DIVERS,DIVERS,100.0,16.666666666666668,0.0,6521
DEFLECTEUR AVANT GAUCHE VERT CITROEN C3 III 16-  2758LGSH5FVWZ,DIVERS,DIVERS,100.0,45.833333333333336,0.0,6522
DEFLECTEUR ARRIERE GAUCHE PRIVACY W212 BREAK 09-15  5371LYPE5RVZ,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6523
DEFLECTEUR AVANT GAUCHE VERT PEUGEOT 207 3 ET 5 PORTES 06-  6548LGSH5FVZ,DIVERS,DIVERS,100.0,58.333333333333336,0.0,6524
DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E46 BREAK 98-05 2436RGNE5RV,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6525
CUSTODE AVANT DROIT VERT VITRAGE FEUILLETE ACOUSTIQUE DS5 11- 2749RGAH5FQKZ,DIVERS,DIVERS,100.0,83.33333333333334,0.0,6526
DEFLECTEUR AVANT DROIT VERT TOYOTA C-HR 17-  8421RGSR5FV,DIVERS,DIVERS,100.0,27.258333333333336,0.0,6527
VITRE FIXE ARRIERE DROITE VERT TOYOTA C-HR 5P CROSSOVER 2016-  8421RGSH5RV,DIVERS,DIVERS,100.0,23.133333333333336,0.0,6528
VITRE MOBILE AVD AUDI A4,DIVERS,DIVERS,100.0,51.38891666666667,0.0,6529
1 PNEU 195/55/15,DIVERS,DIVERS,100.0,41.66666666666667,0.0,6530
GLACE FIXE V PTE AVG (YC CADRE),RENAULT,DIVERS,0.0,88.28333333333333,0.0,6531
PARE-BRISE V ATHERMIQUE AVEC BANDEAU (YC EMBAS RET/INTERMITTENT),VOLKSWAGEN,DIVERS,0.0,455.50000000000006,0.0,6532
ENJOLIVEUR PARE-BRISE,HONDA,DIVERS,0.0,31.466666666666665,0.0,6533
PARE-BRISE V,HONDA,DIVERS,0.0,240.65833333333336,0.0,6534
GLACE MOBILE V PTE ARG (SURTEINTEE),HONDA,DIVERS,0.0,105.96666666666667,0.0,6535
PARE-BRISE V ATHERMIQUE (MOT:0.9&1.3JTD/ELECTROCHR),FIAT,DIVERS,0.0,465.2416666666667,0.0,6536
DEFLECTEUR AVANT DROIT VERT MASTER/MOV /DAILY 2 98-09 × 1,DIVERS,DIVERS,,62.5,0.0,6537
KIT COLLAGE LUNETTE,CITROEN,DIVERS,0.0,29.64166666666667,0.0,6538
LUNETTE V CHAUFFANTE (SURTEINTE),CITROEN,DIVERS,0.0,275.98333333333335,0.0,6539
DISQUE ET PLAQUETTE ARRIERE,DIVERS,DIVERS,100.0,194.44441666666668,1.0,6540
GLACE FIX PORTE AVD,DIVERS,DIVERS,100.0,71.05000000000001,0.0,6541
GUIDE CEINT.CENTRAL,DIVERS,DIVERS,100.0,66.91666666666667,0.0,6542
ARMATURE ASSISE AR,DIVERS,DIVERS,100.0,51.13333333333333,0.0,6543
SERRURE D DOSSIER.AR,DIVERS,DIVERS,100.0,22.108333333333334,0.0,6544
ARMATURE DOSSIER ARG,DIVERS,DIVERS,100.0,100.78333333333333,0.0,6545
MATELAS BANQUETTE AR,DIVERS,DIVERS,100.0,247.6916666666667,0.0,6546
MATELAS DOSSIER ARD,DIVERS,DIVERS,100.0,89.40833333333335,0.0,6547
COIFFE ASSISE AR,DIVERS,DIVERS,100.0,223.60833333333332,0.0,6548
COIFFE DOSSIER ARD,DIVERS,DIVERS,100.0,72.15833333333335,0.0,6549
APPUI TETE ARD,DIVERS,DIVERS,100.0,84.775,0.0,6550
APPUI TETE CENT AR,DIVERS,DIVERS,100.0,84.775,0.0,6551
GUIDE APPUI TETE ARD,DIVERS,DIVERS,100.0,97.96666666666667,0.0,6552
GUIDE APPUI TETE CENTR AR,DIVERS,DIVERS,100.0,148.4,0.0,6553
CHARNIERE CENT DOSSIER AR,DIVERS,DIVERS,100.0,148.4,0.0,6554
ENJO CHARN CENT AR,DIVERS,DIVERS,100.0,16.21666666666667,0.0,6555
CMD SERRURE DOSS ARD,DIVERS,DIVERS,100.0,36.375,0.0,6556
MO EN T1,DIVERS,DIVERS,100.0,22.916666666666668,0.0,6557
CUSTODE ARD PRIVACY OUVRANTE W447  5382RYPM5QOW1H,DIVERS,DIVERS,100.0,66.66666666666667,0.0,6558
PARE-BRISE VERT ACOUSTIQUE TALISMAN CAPTEUR DE PLUIE CAMERA 15-  7301AGACMVZ  PK,DIVERS,DIVERS,100.0,150.0,0.0,6559
LUNETTE VERT FONCEE CLIO III 3 ET 5 PORTES 05-14  7262BGPH,DIVERS,DIVERS,100.0,75.0,0.0,6560
LUNETTE PRIVACY (NOIR) QASHQAI 1/7 PLACES ANTENNE TV 06-14,DIVERS,DIVERS,100.0,0.0,0.0,6561
LUNETTE VERT AUDI A1 ANTENNE INTEGREE 3P 09-18  8604BGSHAX,DIVERS,DIVERS,100.0,0.0,0.0,6562
PARE-BRISE V CAPTEUR PLUIE (+CALS/ELECTROCHROME),TOYOTA,DIVERS,0.0,449.3833333333333,1.0,6563
PARE-BRISE VERT ACOUSTIQUE CLIO V CONDUITE A GAUCHE CAPTEUR DE PLUIE 19-  7310agamvz,DIVERS,DIVERS,100.0,0.0,0.0,6564
CITROEN C4 3P/4P/5P (04-11): PARE BRISE ATHERM./ACOUST. + CAPT.PL. 2732ACDMVW2P,DIVERS,DIVERS,100.0,0.0,0.0,6565
PARE-BRISE VERT CITROEN DS3 3P CABRIO 10-  2745AGSVZ,DIVERS,DIVERS,100.0,0.0,0.0,6566
VITRE MOBILE AVANT GAUCHE VERT IVECO DAILY III 14- 3771LGSV2FD,DIVERS,DIVERS,100.0,0.0,0.0,6567
PARE-BRISE VERT RENAULT MEGANE 4 CAPTEUR DE PLUIE 16- 7302AGSMVZ1C,DIVERS,DIVERS,100.0,0.0,0.0,6568
PARE-BRISE VERT PEUGEOT 308 II 13- 6570AGSVZ,DIVERS,DIVERS,100.0,0.0,0.0,6569
PARE-BRISE VERT BANDEAU BLEU MERCEDES CLASSE A/B-W169/245 04-12  5358AGSBLV,DIVERS,DIVERS,100.0,0.0,0.0,6570
PARE-BRISE VERT OPEL CROSSLAND X CAPTEUR DE PLUIE CAMERA 17- 2760AGSCMVZ,DIVERS,DIVERS,100.0,0.0,0.0,6571
PARE-BRISE VERT BANDEAU BLEU CITROEN C3 3 ET 5 PORTES 02-09 2726AGSBLV,DIVERS,DIVERS,100.0,0.0,0.0,6572
PARE-BRISE VERT FORD FIESTA VI CAPTEUR DE PLUIE 08-12  3572AGSMVW1P,DIVERS,DIVERS,100.0,0.0,0.0,6573
LUNETTE VERT FORD C-MAX 03-10 3565BGSV,DIVERS,DIVERS,100.0,0.0,0.0,6574
PARE-BRISE VERT ACOUSTIQUE B / W247 CAPTEUR DE PLUIE CAMERA 18- 5502AGACMVEF,DIVERS,DIVERS,100.0,0.0,0.0,6575
KIT JOINTS PARE-BRISE (JTS COTE G ET COTE D),RENAULT,DIVERS,0.0,80.51666666666668,0.0,6576
PARE-BRISE BL ATHERMIQUE CAPTEUR PLUIE,RENAULT,DIVERS,0.0,285.30833333333334,1.0,6577
LUNETTE VERT FONCEE POLO ANTENNE INTEGREE 3 ET 5 PORTES 09-17  8603BGPHAI,DIVERS,DIVERS,100.0,0.0,0.0,6578
LUNETTE VERT TRANSPORTER T6 HAYON SANS TROU 16-  8579BGSV1,DIVERS,DIVERS,100.0,0.0,0.0,6579
PARE-BRISE VERT OPEL CORSA D 06-14  6312AGSVZ1M,DIVERS,DIVERS,100.0,0.0,0.0,6580
PARE-BRISE VERT SCUDO / EXPERT / JUMPY 07-1  6553AGSVZ,DIVERS,DIVERS,100.0,0.0,0.0,6581
PARE-BRISE VERT CITROEN C4 04-10  2732AGSVW,DIVERS,DIVERS,100.0,0.0,0.0,6582
PARE-BRISE VERT BERLINGO/PARTNER 08-18  2741AGSVZ,DIVERS,DIVERS,100.0,0.0,0.0,6583
LUNETTE VERT RENAULT MODUS 04-08    7263BGSVW,DIVERS,DIVERS,100.0,0.0,0.0,6584
PARE-BRISE JUMPY /EXPERT 3 CAPTEUR DE PLUIE CAMERA 16-   2756AGSCIMVZ1C,DIVERS,DIVERS,100.0,0.0,0.0,6585
PARE-BRISE VERT VOLKSWAGEN TOURAN CAPTEUR DE PLUIE BAS 06-10   8577AGSMVZ1B,DIVERS,DIVERS,100.0,0.0,0.0,6586
PARE-BRISE VERT SUPERB 3 CAPTEUR DE PLUIE 15   7819AGSMVZ1T,DIVERS,DIVERS,100.0,0.0,0.0,6587
PARE-BRISE V,SUZUKI,DIVERS,0.0,328.55,0.0,6588
2 PNEUS 205/65/016C,DIVERS,DIVERS,100.0,125.0,0.0,6589
LUNETTE V CHAUFFANTE ATHERMIQUE (SURTEINTEE/ANTENNE),SEAT,DIVERS,0.0,371.875,0.0,6590
PARE-BRISE VERT PEUGEOT 208/2008 3 ET 5 PORTES 11- ,DIVERS,DIVERS,100.0,0.0,0.0,6591
DEFLECTEUR AVANT DROIT VERT MASTER/MOV,DIVERS,DIVERS,100.0,0.0,0.0,6592
LUNETTE V CHAUFFANTE,CITROEN,DIVERS,0.0,300.6,0.0,6593
PARE-BRISE V (SF VISIA MOT.ESSENCE/UV),NISSAN,DIVERS,0.0,406.08333333333337,0.0,6594
Lunette porte ARD verte,PILKINGTON (EUROCODE),DIVERS,0.0,197.35833333333335,0.0,6595
PARE-BRISE V CAPTEUR PLUIE (+EMBASE RET/ELECTROCHROME),CHEVROLET (EU),DIVERS,0.0,656.5,0.0,6596
VW | GOLF BREAK VARIANT | BRK 5P | 2013-2019 | PARE-BRISE,DIVERS,DIVERS,100.0,324.40275,1.0,6597
Pare-brise vert dégradé gris,PILKINGTON (EUROCODE),DIVERS,0.0,448.50000000000006,0.0,6598
LAND ROVER DISCOVERY CAPT CAM CHAUFF 7048AGRCHMUVZ1L,DIVERS,DIVERS,100.0,198.775,0.0,6599
NISSAN QASHQAI+2 5P (08-14): LUNETTE GRISE SURTEINTEE CHAUFF. +,DIVERS,DIVERS,100.0,0.0,0.0,6600
MERCEDES GLE (C292) 4P (15-): PARE-BRISE VERT SOLAR + SUPP.CAM. +,DIVERS,DIVERS,100.0,0.0,0.0,6601
BMW 1 SERIE E81/87 3P/5P (07-11): LUNETTE VERTE CHAUF.+ ANT TV + FEU,DIVERS,DIVERS,100.0,0.0,0.0,6602
DAF XF 105 (13-): PARE-BRISE VERT (VALABLE POUR MODELES A PARTIR DE,DIVERS,DIVERS,100.0,0.0,0.0,6603
DAF XF 105 (03/06-): ENJO.SUP./INF./DROIT/GAUCHE (MONOBLOC)DE PARE-BRISE,DIVERS,DIVERS,100.0,0.0,1.0,6604
VOLKSWAGEN TOURAN I (03-10)/ TOURAN II 5P (10-15): CUST ARRIERE GAUCHE,DIVERS,DIVERS,100.0,0.0,0.0,6605
DAF XF 105 (13-): PARE-BRISE VERT (VALABLE POUR MODELES A PARTIR DE,DIVERS,DIVERS,100.0,0.0,0.0,6606
MERCEDES CLASSE A II (W169) 3P/5P (04-12): LUNETTE VERTE CHAUFF. + FEU,DIVERS,DIVERS,100.0,0.0,0.0,6607
MERCEDES CLASSE E (W213) 4P/BRK (16-): PARE-BRISE VERT + CAPT.PL./LU. +,DIVERS,DIVERS,100.0,0.0,0.0,6608
BMW 4 SERIE F32/F36 PHASE I (13-17) & PHASE II CPE (17-): PARE-BRISE,DIVERS,DIVERS,100.0,0.0,0.0,6609
BMW 4 SERIE F32/F36 PHASE I (13-17) & PHASE II CPE (17-): ENJO.SUP.,DIVERS,DIVERS,100.0,0.0,0.0,6610
AUDI A3 III (13-) / SPORTBACK 3P/5P (13-): PB VERT ACOUST.BANDEAU GRIS +,DIVERS,DIVERS,100.0,0.0,0.0,6611
DEGRAISSANT PARE BRISE  250 ML,DIVERS,DIVERS,100.0,6.291666666666667,0.0,6612
LAMES DE RECHANGE 20 MM  FSC 300 SPECIAL,DIVERS,DIVERS,100.0,2.725,0.0,6613
PORTE VIGNIETTE NEUTRE ,DIVERS,DIVERS,100.0,19.958333333333332,0.0,6614
REN CAPTUR 5S 13-19 GPAVD VE SKS 2T,DIVERS,DIVERS,100.0,0.0,0.0,6615
VW GOLF/E-GOLF/GOLF V 12- PB CL ATH ACO,DIVERS,DIVERS,100.0,0.0,0.0,6616
REN CLIO 3P 98-05 L Ve Sks Cha Ser,DIVERS,DIVERS,100.0,0.0,0.0,6617
TOY AURIS 5P 07-12 PB VE ACO EXT RET,DIVERS,DIVERS,100.0,0.0,0.0,6618
REN KOLEOS 5S 17- PB VE ACO DPL ECN/P/C,DIVERS,DIVERS,100.0,0.0,0.0,6619
REN MODUS/MOD GR 04- PB Ve Sks Fen Ret,DIVERS,DIVERS,100.0,0.0,0.0,6620
1 ROUE DE SECOUR 195/70/15C EM-234-MD,DIVERS,DIVERS,100.0,62.5,0.0,6621
GRANDE VITRE SUPERIEUR PARE BRISE  REF/061331G,DIVERS,DIVERS,100.0,779.1666666666667,0.0,6622
PETITE VITRE INFERIEUR PARE BRISE REF/058766E,DIVERS,DIVERS,100.0,570.8333333333334,0.0,6623
JOINT PETITE VITRE INFERIEUR REF/14527524,DIVERS,DIVERS,100.0,99.16666666666667,0.0,6624
REMPLACER VITRAGE FACE AVANT ,DIVERS,DIVERS,100.0,99.16666666666667,0.0,6625
PARE-BRISE V CAPTEUR PLUIE,MINI,DIVERS,0.0,225.64999999999998,1.0,6626
OPEL ZAFIRA MONOSP 05-14 Lunette Vert Venus Chauffant 1 trou Sérig,DIVERS,DIVERS,100.0,0.0,0.0,6627
REN MODUS/MOD GR 04,DIVERS,DIVERS,100.0,0.0,0.0,6628
AUD Q2 5S 16-,DIVERS,DIVERS,100.0,0.0,0.0,6629
SEA IBIZA/CORDOB 02-09,DIVERS,DIVERS,100.0,0.0,0.0,6630
REN TRAFIC III VA 14-,DIVERS,DIVERS,100.0,0.0,0.0,6631
REN TRAFIC III VA 14-,DIVERS,DIVERS,100.0,0.0,0.0,6632
REN MODUS/MOD GR 04-,DIVERS,DIVERS,100.0,0.0,0.0,6633
AUD Q3 5S 18- PB VE SKS ACO DPL ECS/P ,DIVERS,DIVERS,100.0,0.0,0.0,6634
CIT BERLIN VF 99-08 L VE CHA 1T SER,DIVERS,DIVERS,100.0,0.0,0.0,6635
REN LAGUNA II 5P 01-07 FPARG Ve Sks,DIVERS,DIVERS,100.0,0.0,0.0,6636
REN MODUS/MOD GR 04- PB Ve Sks Fen Ret,DIVERS,DIVERS,100.0,0.0,0.0,6637
VW GOLF/GOLF V 12-19 PB VE SKS ACO DPL,DIVERS,DIVERS,100.0,0.0,0.0,6638
OPE MERIVA MO 03-10 PB Clair /BL Ath Fen,DIVERS,DIVERS,100.0,0.0,0.0,6639
ENJOLIVEUR CUSTODE D (METAL BRILLANT),AUDI,DIVERS,0.0,78.86666666666667,0.0,6640
GLACE FIXE V ATHERMIQUE CUSTODE D (ENJ.METAL BRILLANT),AUDI,DIVERS,0.0,96.66666666666667,0.0,6641
PARE-BRISE V CAPTEUR PLUIE (ACOUST/REF.SOLEIL/REG.VIN),MERCEDES,DIVERS,0.0,324.2916666666667,0.0,6642
LUNETTE VERT DROITE BERLINGO/PARTNER NON CH,DIVERS,DIVERS,100.0,0.0,0.0,6643
PARE-BRISE V DEGRADE CAPTEUR PLUIE (ATHERMIQUE),BMW,DIVERS,0.0,307.40833333333336,0.0,6644
PARE-BRISE V CAPTEUR PLUIE (EQ.NAVIG.R-LINK/MEDIANAV),RENAULT,DIVERS,0.0,370.55833333333334,0.0,6645
VOLET AR REEMPLOI ,DIVERS,DIVERS,100.0,449.19166666666666,1.0,6646
FEUILLE D'ETANCHEITE DE V,DIVERS,DIVERS,100.0,18.95,0.0,6647
LUNETTE V CHAUFFANTE,MERCEDES,DIVERS,0.0,165.25000000000003,2.0,6648
FEU ARG REEMPLOI,DIVERS,DIVERS,100.0,53.949999999999996,0.0,6649
PARE CHOCS AR REEMPLOI,DIVERS,DIVERS,100.0,268.19166666666666,0.0,6650
MO EN T2,DIVERS,DIVERS,100.0,66.66666666666667,0.0,6651
AILE AVD PEINTURE ELEMENT REVOILE D,DIVERS,DIVERS,100.0,0.0,0.0,6652
PORTE AVD DESHABILLAGE EXTERIEUR D,DIVERS,DIVERS,100.0,0.0,0.0,6653
RACCORD D PEINTURE PARE CHOCS AR,DIVERS,DIVERS,100.0,0.0,0.0,6654
FEU ARD DEPOSE REPOSE D,DIVERS,DIVERS,100.0,0.0,0.0,6655
PORTE ARD DESHABILLAGE EXTERIEUR D,DIVERS,DIVERS,100.0,0.0,0.0,6656
AILE ARD PEINTURE ELEMENT REVOILE D,DIVERS,DIVERS,100.0,0.0,0.0,6657
REPETITEUR D'AILE AVD DEPOSE REPOSE D,DIVERS,DIVERS,100.0,0.0,0.0,6658
MAIN D'OEUVRE TOTAL,DIVERS,DIVERS,100.0,852.9166666666667,0.0,6659
PARE-BRISE V CAPTEUR PLUIE (YC CALES/ACOUSTIQUE),CITROEN,DIVERS,0.0,591.8583333333333,0.0,6660
TOYOTA PRIUS IV 5P (16-): PARE-BRISE VERT ACOUST. + ANT. + SUPP.CAM. + CAPT.PL./LU. + AFFICH.TETE HAUTE + FEN. + EN,DIVERS,DIVERS,100.0,681.1041666666667,0.0,6661
RENAULT MODUS (04-12)/ GRAND MODUS (08-): PB VERT SOLAR + CAP.PL./LU ,DIVERS,DIVERS,100.0,118.80833333333334,0.0,6662
VITRE MOBILE AVANT DROIT VERT CITROEN C3 02-09   2726RGSH5FD ,DIVERS,DIVERS,100.0,23.333333333333336,0.0,6663
VITRE MOBILE AVANT DROIT VERT CITROEN C3 III 16-  2758RGSH5FD,DIVERS,DIVERS,100.0,25.0,0.0,6664
VITRE MOBILE AVANT DROIT VERT VOLKSWAGEN GOLF VII 5P 12-  8618RGSH5FD,DIVERS,DIVERS,100.0,25.0,0.0,6665
VITRE MOBILE AVANT DROIT VERT RENAULT MEGANE IV 16- 7302RGSH5FD,DIVERS,DIVERS,100.0,41.66666666666667,0.0,6666
VITRE MOBILE AVANT DROIT VERT VOLKSWAGEN GOLF IV 5P/BORA 98-03 8558RGNH5FD,DIVERS,DIVERS,100.0,25.0,0.0,6667
VITRE MOBILE AVANT GAUCHE VERT CITROEN C3 II 10-16 2743LGNH5FD,DIVERS,DIVERS,100.0,23.333333333333336,0.0,6668
VITRE MOBILE AVANT DROIT VERT RENAULT SCENIC II 03-09 7257RGSV5FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6669
VITRE MOBILE AVANT GAUCHE CLAIR VITO II 03-14  5438LCLV2FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6670
VITRE MOBILE AVANT DROIT VERT AUDI A1 II 5P 18- 8647RGSH5FD,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6671
VITRE MOBILE AVANT GAUCHE VERT RENAULT CAPTUR 13- 7293LGSR5FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6672
VITRE MOBILE AVANT DROIT VERT RENAULT CAPTUR 13-  7293RGSR5FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6673
VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN CADDY04- 8581LGSV2FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6674
VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN CADDY04- 8581RGSV2FD,DIVERS,DIVERS,100.0,33.333333333333336,0.0,6675
VITRE MOBILE AVANT DROITE VERT VW GOLF VIII 5P HAY/VARIANT 5P BRK 2020-  8650RGSH5FD,DIVERS,DIVERS,100.0,25.0,0.0,6676
VITRE MOBILE AVANT DROIT VERT VOLKSWAGEN TOURAN II15- 8630RGSM5FD,DIVERS,DIVERS,100.0,23.333333333333336,0.0,6677
VITRE MOBILE AVANT GAUCHE VERT AUDI A1 II 5P 18-  8647LGSH5FD,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6678
DEFLECTEUR AVANT DROIT VERT IVECO DAILY III14- 3771RGSV2FVZ,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6679
DEFLECTEUR AVANT GAUCHE VERT IVECO DAILY III14- 3771LGSV2FVZ,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6680
DEFLECTEUR AVANT DROIT VERT BOXER 2/JUMPER 2/DUCATO 06- 6552RGSV3FV,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6681
DEFLECTEUR AVANT GAUCHE VERT BOXER 2/JUMPER 2/DUCATO 06- 3750LGSV3FV,DIVERS,DIVERS,100.0,29.166666666666668,0.0,6682
DEFLECTEUR ARRIERE GAUCHE VERT VOLKSWAGEN GOLF VII 5P 12-  8618LGSH5RVWZ,DIVERS,DIVERS,100.0,41.66666666666667,0.0,6683
DEFLECTEUR ARRIERE DROIT VERT VOLKSWAGEN GOLF VII 5P 12- 8618RGSH5RVWZ  ,DIVERS,DIVERS,100.0,41.66666666666667,0.0,6684
DEFLECTEUR AVANT GAUCHE VERT PEUGEOT 307 CC 03-09 6543LGST2FVZ,DIVERS,DIVERS,100.0,83.33333333333334,0.0,6685
